gene_a	gene_b	label
28508	53454	0
37356	33931	0
716	43751	1
15140	34023	1
47469	16712	1
44984	8243	1
26135	44954	0
1949	1841	0
39977	3745	0
36916	12190	1
34023	3681	1
13754	3165	0
50951	13327	1
38919	22268	1
45958	8327	1
40132	34023	1
18299	19559	1
27665	20295	0
17751	27385	0
42794	30825	1
47632	32623	0
53953	48392	1
21402	16654	1
28663	39155	0
32112	6602	0
2651	31390	0
38352	14711	0
17695	7151	1
2363	5351	0
25037	32559	1
34423	51289	0
4113	6461	1
6457	29165	0
20189	23204	0
7930	37273	0
358	11379	0
51847	38126	1
16973	5410	0
40033	13821	0
39407	40431	0
20885	38126	1
2170	15256	0
32551	29145	0
6073	44302	0
4972	19031	0
13416	25450	1
22062	39155	1
30305	23837	1
11155	22368	1
14876	34023	1
8348	15543	1
39830	21370	0
37794	27663	0
20238	35985	1
17365	27819	1
14256	52477	1
9874	42066	0
19753	4707	0
38126	27601	1
11825	50394	1
10676	80	1
4585	1029	1
33976	12213	0
9183	20649	1
17830	28592	1
16106	5760	0
24279	10583	1
39695	41516	0
14723	30776	1
16844	41720	1
30825	17630	1
34023	13887	1
4631	36306	1
53372	45698	1
47496	5802	1
39960	43732	0
40081	21775	1
13091	27351	1
53442	9758	1
44195	53416	1
4805	34023	1
39355	843	1
12215	9918	0
37396	42709	0
29453	22560	0
9503	31290	1
20890	28478	1
6063	20206	1
5832	40045	1
19139	50154	1
25867	32317	1
44028	9514	1
30310	14945	0
37104	17830	0
48319	37069	0
39877	45247	0
33796	38571	1
25125	31347	1
25634	44540	0
47749	21836	1
30805	15387	0
48949	6606	0
18835	37581	1
41584	7671	0
10723	19378	1
38126	30093	1
30725	34023	1
33517	15535	0
5086	40861	1
51729	3752	0
23742	24677	1
36976	41997	0
11570	808	1
5509	1072	1
39043	36588	1
31094	22417	1
27428	16844	1
52982	46538	1
19034	53282	1
4247	26552	0
9791	33787	0
50277	4030	0
3878	3355	1
1291	38126	1
22611	24050	0
43255	34588	0
45658	34023	1
17762	6248	1
4189	41470	1
331	35985	1
16836	11964	1
37727	986	1
48317	31281	0
25994	16261	0
36300	25904	1
36151	9355	0
8769	26324	0
38847	53997	0
32046	30825	1
28373	13822	0
15548	53076	1
37027	30347	0
11131	34953	0
14941	18733	0
20254	40578	1
31541	16844	1
9848	325	1
3898	22390	0
41470	3073	1
5648	28662	0
37215	27749	0
8022	15535	0
17523	14014	1
15500	25904	1
37290	47342	0
28951	36808	1
9020	12864	0
9848	26264	1
9071	26263	0
16844	4558	1
49535	28337	0
7201	34023	1
36403	29355	1
16654	51519	1
30854	19396	1
53953	33089	1
4050	13733	1
38126	11818	1
25125	46585	1
15617	34023	1
15889	42577	0
29660	16901	0
19979	16695	1
45855	2844	0
47809	41380	0
20822	9738	0
22644	42295	0
33796	22004	0
40976	19520	0
24850	18256	1
24477	27505	0
37969	14473	0
10253	5509	1
37378	9980	0
40340	53982	0
17523	26644	1
19584	30497	0
15420	28478	1
9529	1454	0
15408	34023	1
26364	17146	0
38126	14711	1
7648	14874	0
12671	28478	1
16730	23176	1
53227	33477	1
44447	39601	0
39184	49106	0
41395	14854	0
12514	34787	0
25543	52815	0
51408	12000	0
11589	7275	0
22254	2023	0
42908	6722	1
31277	50693	0
51839	35590	1
14495	39205	0
24402	25380	0
6577	25867	1
3673	445	0
28478	21415	1
1395	43903	1
37002	26539	1
38757	32449	0
22040	36728	0
25981	7313	0
37727	51715	1
25995	49289	0
50573	30630	0
20116	2866	1
31537	2283	0
24141	34176	0
8792	21579	0
41566	12656	1
39392	52919	1
6478	9512	0
1145	11800	1
31506	47203	1
7733	27278	1
35489	34436	1
42470	49868	0
18835	48344	1
18207	6965	1
14628	38681	1
4152	40853	0
31347	42366	0
19243	27937	0
32386	28254	0
9387	35602	0
22412	19367	0
41376	34205	0
13315	22317	1
19034	44961	1
27832	13815	0
15256	3853	0
15887	1177	0
52205	46881	1
24971	19464	0
29677	7120	1
12716	4738	0
50267	34023	1
27304	31290	1
12432	3368	1
11865	14984	0
34023	28235	1
43546	38884	0
11657	34990	1
30806	4409	0
14204	10483	0
17233	8422	0
53953	38200	1
28814	16001	0
19786	7297	1
43514	29340	0
19895	4050	0
33493	27649	1
16844	50267	1
34790	24538	0
21746	50888	1
45411	9142	1
19034	24566	1
22780	24382	0
4950	52313	0
36658	42906	0
17251	53290	0
45899	10002	0
46538	6556	1
44462	30825	1
3434	53953	1
47874	26198	1
47394	16844	1
29949	1041	0
33430	31356	1
6938	4112	0
2338	962	0
10800	48059	1
35504	9468	0
5473	24538	0
19981	13855	0
34137	46025	1
53017	45377	1
27318	8317	0
51256	11002	1
1072	40366	0
16627	22722	1
39355	1156	1
30825	47475	1
44445	19617	1
807	16844	1
31861	52611	0
27351	37100	1
42474	39707	0
40120	40620	0
25867	3722	1
16405	26692	1
53870	27350	1
2645	22118	1
868	47469	1
51058	30286	0
19526	14550	1
41374	30310	1
44908	37394	1
30358	21108	0
53377	37717	0
19882	43812	0
32503	1172	0
9774	31506	0
22466	10641	0
21371	14330	0
10376	6723	0
46813	10751	1
52809	28478	1
11003	49414	1
50366	9848	1
33477	17523	1
20845	33265	0
53665	9387	0
16844	32241	1
19429	15415	0
1079	36151	1
33842	51177	0
2955	16844	1
32317	46538	1
1674	3820	0
44373	25884	1
42066	9874	0
36779	52238	1
49242	12439	0
6071	21111	0
18966	52477	1
50054	39695	0
31773	44540	0
22317	45525	1
32094	12449	1
51388	36863	0
46437	53017	1
8984	38159	1
37361	40863	0
20326	17546	0
19960	10723	1
38321	47749	1
3570	52756	0
9951	39241	1
16598	40604	0
52477	19408	1
8835	53717	1
20950	33517	0
15572	23269	1
21566	18375	1
53953	36648	1
51761	19891	1
13747	23117	1
23295	28478	1
52817	12508	0
20950	37465	0
19549	18835	1
12656	1885	1
32189	34023	1
51562	21371	1
21227	13062	1
18843	7024	1
52477	36910	1
3239	20871	0
47407	3562	0
32070	9243	0
1408	4113	1
7291	16022	0
16733	17676	0
35789	52238	0
27107	34023	1
52305	39043	1
12149	42094	0
52109	13247	0
36560	8266	0
51930	16080	0
9633	22720	0
45623	10390	0
20584	9767	0
39562	49963	1
27474	48971	0
30825	46796	1
39643	33832	0
7123	52565	1
22959	42908	1
16844	39104	1
47673	10632	1
40644	7609	0
50862	16654	1
1788	38126	1
19034	42129	1
40986	34023	1
14495	19559	1
16844	32451	1
45389	24279	1
8970	39063	0
7018	43903	0
47737	39799	0
30681	52238	0
1245	51439	0
18835	13812	1
50644	17977	0
28478	6547	1
3722	50885	1
45196	41576	0
1546	36916	1
36913	28177	0
22574	23029	0
35580	35144	0
31384	18103	0
38159	4521	0
14317	23742	1
34219	52477	1
44243	16903	1
37611	47675	0
2624	13062	1
22252	16303	0
25966	33140	0
49997	41993	1
53953	50325	1
15242	51580	0
31534	2942	0
12760	37915	0
47129	25450	1
43617	7158	0
37268	34642	0
44930	38191	1
32400	51047	1
4379	19516	1
20991	52901	1
43759	32468	1
790	15572	1
38989	16844	1
38411	45321	1
13315	32664	1
14974	26715	0
22410	32233	0
10553	52139	1
43722	44970	1
28478	1979	1
22828	22410	1
34023	7677	1
37887	16102	0
5814	25253	0
6701	19034	1
38126	30285	1
41168	22645	0
18469	48426	0
37290	46830	0
49445	51638	1
10908	16844	1
2149	48344	0
43751	5719	1
7839	5187	0
4470	32317	1
25270	134	1
32538	38126	1
53497	855	0
36443	34176	1
2049	2872	0
20410	15135	0
19487	34608	0
42479	18964	0
52728	35928	0
19958	15542	0
10662	7683	1
14842	35583	0
16903	49685	0
27350	28725	1
5135	37794	0
4113	21793	1
15541	11128	0
21102	11501	0
43991	45307	0
36713	8164	1
37368	50050	0
51483	5514	0
40033	53855	1
34289	32400	1
49469	42908	1
2026	4113	1
43452	34374	0
30301	18835	1
44986	51335	0
44788	42333	0
16844	39671	1
31398	625	1
50751	52554	0
10723	20981	1
17523	15242	1
20307	38919	1
24763	9974	0
21849	4770	1
8560	44954	0
40149	10788	0
22103	38913	0
41993	41448	1
49830	23594	1
33470	38913	0
50364	13353	0
28478	45919	1
29553	39941	0
4805	23397	0
2024	23736	0
42681	1629	1
14928	14018	0
16854	13615	0
17830	20116	1
11714	51732	1
46509	1892	0
23537	35513	0
7004	38126	1
24354	30340	0
45088	13227	0
20431	50278	0
39587	37538	0
45073	45958	1
30340	26310	0
34953	19010	1
13405	39671	0
18339	28993	0
28478	32301	1
24126	8195	0
43903	1118	1
39453	42055	0
53017	7965	1
7637	50760	1
17641	16896	0
44601	44424	0
2511	24811	0
37860	18205	0
9980	34023	1
34023	2411	1
37206	52562	1
38984	4439	0
25282	24382	0
14888	7234	0
18978	7245	1
32513	50826	0
42541	16499	0
51601	42813	0
48607	3533	0
38823	34023	1
515	34023	1
21611	51345	0
6814	30570	0
8243	22	1
46207	51798	0
5580	28711	0
33039	1082	0
23443	28985	0
53017	49528	0
28464	51263	0
22417	4481	0
35917	14743	1
12635	2684	0
144	38126	1
38919	21905	1
40258	27351	1
49332	8266	0
41380	4113	1
28478	2957	1
27749	33626	1
41997	26743	0
17996	28673	0
7076	11419	0
12813	17772	1
42206	53639	0
41888	1885	1
35985	44451	1
19855	45855	0
38839	25326	0
4100	3686	0
19259	36977	0
25450	45575	1
52965	17315	0
47106	17867	0
6863	41103	1
42908	32574	1
38610	44098	1
13626	35489	0
677	32287	0
17963	5719	1
681	16472	0
25354	44455	0
43595	35850	1
46720	16901	0
1291	21905	0
34023	43679	1
11786	15740	1
17365	7610	1
23978	17728	0
51633	1546	1
26368	50902	0
14067	32241	0
4481	10996	0
37368	39043	1
14874	18536	0
39788	52381	0
25994	39078	0
31707	42136	0
32149	35598	0
16163	3498	0
16047	10337	0
12785	16844	1
20693	21069	1
33870	19034	1
20009	19617	0
6302	9951	0
36613	47174	0
3075	38126	0
38126	43838	1
22560	9485	1
33435	38313	0
19034	6592	1
27911	50154	1
3147	5802	0
187	13530	0
7123	24313	0
13363	36255	0
38889	44009	0
8243	8397	1
46864	15452	0
2188	19423	0
16712	52477	1
40985	48709	1
52889	40192	0
29388	1900	0
3021	31571	0
38126	10038	1
53148	38466	1
50280	6965	1
24776	4165	0
38157	18492	0
33491	12757	0
30825	6704	1
46318	26176	1
19196	37178	1
3577	34872	0
28725	19793	1
16066	16726	0
50280	27112	1
32704	24424	0
30333	38411	1
42245	7177	1
46032	28867	0
36824	24538	0
34023	14024	1
48180	40787	0
5409	24738	0
53066	12432	1
23671	7497	1
11116	53284	1
16104	11714	1
6085	12288	1
8351	17365	1
46857	39043	1
8243	13416	1
32869	10723	1
48493	19782	0
5655	12988	0
6548	29314	0
45232	16844	1
9576	27832	0
28102	45698	1
1482	3878	0
35644	26411	1
32538	31328	0
25309	27210	1
47124	4403	1
50383	12930	0
905	15573	0
48646	47666	0
44153	52635	0
27604	24438	1
22053	10662	1
49314	30825	1
32560	18832	1
18810	45377	1
43751	20229	0
37562	39043	1
31201	35717	0
41121	18835	1
52501	51345	1
28478	6687	1
18638	44792	0
33449	18014	0
15894	42863	0
44866	27123	0
52237	34023	1
52176	16912	0
16844	38504	1
31294	45737	0
38302	2143	0
44030	19034	1
127	16567	0
26148	4701	1
40431	25867	1
19818	6722	0
53702	52182	0
49830	46	1
47991	39043	0
52562	6306	1
9185	3368	1
40959	1172	0
52477	53028	1
15856	10299	0
47517	52439	0
19362	18566	0
12834	52044	0
5178	18835	1
30179	24501	0
51839	1444	1
51915	10723	1
10723	12603	1
3050	41448	0
22169	38681	0
1395	27144	1
53094	39043	1
12249	505	0
16413	30485	1
32845	38861	0
34023	49483	1
50805	51050	1
7024	33952	1
21981	19337	0
5515	17439	0
20205	8900	0
27138	37796	0
19034	12713	1
15705	38126	1
42474	16654	1
52139	10680	1
39043	3674	1
49128	48610	1
3355	10662	1
21746	27289	1
50366	27351	1
23403	4740	1
43763	27749	1
30635	34023	1
17454	50015	0
8953	1079	0
26376	50582	0
28662	12374	1
24480	35985	1
41753	17365	1
4051	21599	0
44153	23941	0
49794	33952	0
28814	23742	1
13413	13515	1
33681	5897	0
24738	51633	0
43070	41834	0
16844	34965	1
48393	46605	1
10988	5814	0
14516	28478	1
38430	20693	0
29612	38090	0
39638	37382	0
23483	50198	0
29165	10723	1
34023	23968	1
26928	18810	1
3465	16389	0
33473	3231	0
32460	48147	0
21775	36532	1
2925	22830	0
50536	41085	0
11051	6804	0
29884	37822	0
15123	27756	0
19839	41751	0
45918	5039	0
6435	41459	0
34023	25183	1
31075	36403	0
48225	53353	0
16844	578	1
20702	39063	0
28478	37500	1
41432	17523	1
31554	253	0
46207	24762	0
9396	32455	0
19891	34004	1
1642	47110	0
20693	21742	1
45195	26144	0
11435	5128	0
36403	42312	1
25959	2678	0
53953	18594	1
45494	6657	0
24811	44170	0
31220	2049	1
45723	44282	0
39043	35788	1
26087	24844	0
15204	11800	1
21775	18866	1
23457	17647	0
17365	36805	1
39568	16839	1
5711	45804	0
34516	8164	0
49830	29136	1
34023	5897	1
36443	50528	1
50704	1844	1
27581	19405	0
36591	49872	1
45171	27700	1
17439	5515	0
45186	38578	0
15822	7327	0
15903	28102	1
44485	28971	1
29618	16654	1
52477	35439	1
4815	43651	0
41576	8917	0
16192	23502	0
46892	34023	1
40977	18429	1
43107	47367	0
16654	47907	1
40471	35832	0
32694	7528	0
10723	29943	1
29796	8090	1
2520	40986	0
8351	25450	1
49849	21579	0
28478	34538	1
15252	23300	0
44099	19418	1
43729	38297	0
21566	14217	0
32690	24036	0
48045	40569	1
16844	21313	1
32296	10164	1
8295	38126	1
29591	12884	0
716	32574	1
674	16844	1
39043	34642	1
50719	17633	1
179	9890	0
14014	53953	1
1072	38368	0
37390	19054	1
46141	36012	0
21434	30019	0
34023	6865	1
10374	5188	0
28478	34037	1
53738	5509	1
44939	43265	0
44214	25867	1
22661	30825	1
4113	91	1
34780	13648	1
12969	17558	1
18536	38141	1
35985	28725	1
44641	1655	0
33273	8560	0
9662	35685	0
49201	2645	1
40309	28574	0
41264	42690	0
25867	37876	1
840	16844	1
20292	15438	1
47578	31759	0
12294	4113	1
24908	12861	0
12449	8181	0
52139	34102	1
7085	30748	1
4797	44930	1
19490	24340	0
38180	18685	0
11547	23674	0
53066	15824	1
24119	1288	1
45577	39643	0
34527	39590	1
38493	15140	0
4073	29132	1
3562	47662	0
18440	35399	0
10800	10600	1
40401	11786	1
35399	48777	0
127	10651	1
26743	5509	1
16598	28478	1
720	34023	1
5711	37190	1
44282	2661	1
45511	16396	0
6525	7627	0
12238	19013	1
38039	48172	1
8459	29748	1
17378	7893	0
45723	4113	1
51434	21935	0
10622	21232	1
4585	716	1
28172	11339	1
40913	11917	1
315	6696	0
10680	29272	1
13921	27657	0
1026	10807	0
28476	42019	0
21637	39613	0
19939	39392	0
19995	33409	0
26466	48878	0
50047	19335	0
49040	30981	0
20206	1275	0
15242	39287	0
42272	3785	0
45501	30024	1
16654	53505	1
37523	6879	0
28102	21935	1
29857	36852	0
33957	18696	0
31504	5135	1
17733	43174	0
1118	38919	1
23483	44763	0
14854	51847	0
27801	30466	0
39043	31677	1
39016	48688	0
674	30745	0
38232	15869	0
5803	35311	0
32854	11877	0
18369	8053	0
13560	22367	1
15997	19034	1
15959	47117	0
28124	35896	0
15130	16962	1
29577	109	1
44515	5962	0
16093	11865	0
44472	20641	0
18835	17523	1
19141	5818	0
1885	38692	1
51805	716	1
17365	8351	1
2867	3807	0
39973	37753	0
35790	34023	1
10723	35220	1
52511	134	1
46427	41103	1
28478	10276	1
3824	35314	1
19410	39788	1
8711	9512	0
27020	49067	0
33870	383	0
51050	28494	1
48640	37768	0
24738	6085	1
3147	26698	0
18602	50141	0
19464	5302	0
42227	24891	1
44424	4874	0
16650	30825	1
20298	15132	0
3898	616	0
40973	5367	0
11570	25341	1
42295	46058	0
25652	47666	1
41855	25726	1
6045	38989	0
31679	39083	0
34023	13250	1
13096	37090	1
10014	38141	1
15779	38941	1
28951	8160	1
30482	37243	0
30527	27349	0
17629	27291	0
29338	10553	0
31045	19936	0
1145	22368	1
28243	47469	1
36872	44202	0
38126	41175	1
16287	11786	1
18035	7329	0
6225	37860	0
7757	38343	0
40690	21641	1
29924	37396	0
4384	51805	0
21068	38618	1
46659	37246	0
43251	43577	0
50637	52022	0
53762	42552	0
5681	25585	0
34588	6984	0
21818	40108	1
576	33804	0
43903	34227	1
25336	34258	0
30573	37396	1
37299	4095	1
11003	40669	1
13262	51948	0
4541	20385	0
29677	24472	0
6402	7790	0
37667	5315	0
36916	1388	1
38578	43444	0
41775	26258	0
43759	18830	0
19891	22653	0
41033	42707	0
4838	7578	0
31166	48303	1
14021	1096	0
40094	37761	0
24824	20725	0
17178	95	0
28478	33236	1
37673	45175	0
37343	33395	0
27123	44866	0
35640	34023	1
40471	28478	1
392	15257	1
52086	19171	1
32783	15440	0
16844	19281	1
28478	1672	1
48123	16844	1
942	11141	0
12813	26228	1
14489	11821	0
42681	50805	1
12108	28478	1
41071	19617	0
505	24695	0
11778	853	0
37860	13507	1
15415	34324	0
19444	23014	1
5853	40804	1
17695	19778	0
20409	17215	0
46286	21415	0
842	28478	1
26743	21227	1
25878	38126	1
35410	49164	1
53365	50805	1
13062	31873	1
35396	13589	0
43610	35549	0
28303	31683	0
392	48470	1
7140	8867	0
21108	16654	1
8160	41719	0
3671	33441	0
40655	30825	1
17761	13650	1
27350	34295	1
13218	27351	1
46039	23742	1
11917	33681	1
7123	20169	1
34484	41659	0
6302	53953	1
51345	18436	1
13484	40553	0
1029	625	1
40159	26483	0
10053	1113	0
48239	39043	1
27097	38866	0
5523	6988	0
4081	38981	1
49414	20693	1
51	27581	0
25716	33794	1
37273	51273	0
36492	37797	0
34527	16432	1
43060	22860	1
38885	34230	0
22073	1529	0
52744	28473	0
40099	42576	0
18999	842	0
10869	6218	0
17523	50719	1
50965	16844	1
36410	2249	0
4472	17399	0
12374	28971	1
46288	17676	0
6063	12416	0
51277	15903	0
5719	24480	1
37290	21415	0
3431	48948	0
7671	26451	0
47686	28102	1
50015	41168	0
34785	11026	0
38919	48878	1
50154	35144	1
25867	37356	1
27691	28478	1
30611	18927	1
18638	26063	0
12238	2583	1
46803	46813	0
39279	53827	0
10553	49911	1
19617	1885	1
38126	38354	1
21338	51562	0
40694	49395	1
4213	46115	0
39502	35717	0
25573	1288	0
34379	3314	0
37189	7158	0
36845	13559	0
13411	18835	1
26436	28252	0
9613	9279	0
21198	6320	0
49303	19381	1
558	2363	0
26404	53949	0
51495	41193	0
5832	21880	1
13259	31504	1
53017	11099	1
34023	13579	1
5672	47514	0
16627	48375	1
4961	3135	1
906	34458	0
30119	16171	0
49468	19839	0
29068	7308	0
8769	51099	0
26049	8959	0
4113	4213	1
50280	27020	1
45802	14067	0
50559	7129	1
8299	5329	0
4585	51717	1
46881	42474	1
32782	37198	1
31529	48529	0
34269	38126	1
34023	33575	1
36342	46220	0
11786	41611	1
18401	26515	0
6562	9809	1
6085	2977	0
49528	20066	0
36151	31290	1
11786	551	1
52469	36306	1
19034	39930	1
28478	21010	1
1195	29485	1
6733	4048	0
9911	53265	1
34928	53417	1
9261	17873	1
33861	24368	0
30825	11279	1
4961	30286	1
6602	11649	1
37927	6266	1
42287	33967	0
41611	51717	1
7725	29850	0
44659	49634	0
550	2678	0
41819	51037	0
46039	45720	1
1177	15887	0
26307	41030	0
51578	26900	0
43444	34023	1
27471	29827	0
46572	53960	0
21144	37215	0
35489	24480	1
29612	47513	0
28478	50894	1
53017	1815	1
35684	9474	0
325	20693	1
16774	23742	1
26720	31809	0
36243	31442	1
20000	51941	0
9613	51594	1
14014	27445	1
5707	45243	1
27672	48720	0
34023	43550	1
23873	43875	0
32860	16844	1
16728	28739	0
26332	39643	0
7365	9414	0
31433	4113	1
32328	47265	1
22135	21888	0
1776	47531	0
32056	32134	0
11249	15959	1
12374	22584	1
13895	41420	1
716	43759	1
33931	20470	0
31412	40830	0
14965	24714	0
17228	28540	0
30230	8884	1
27254	559	0
21880	8204	0
19157	40645	0
44184	5178	1
14550	8160	1
14256	11003	1
25450	38885	1
19406	10253	0
23611	9633	0
38126	5316	1
36213	95	0
40094	12798	0
16844	1987	1
34023	16567	1
15433	50888	1
49801	20254	1
51289	34423	0
750	30527	0
16083	28478	1
21676	42646	0
36835	1694	0
28478	17315	1
5711	23802	0
35108	4413	0
19485	38423	1
33416	22144	0
42547	27687	0
52746	53087	0
10586	7453	1
32339	18978	1
37066	24971	0
14663	45775	0
49639	29132	1
12709	15959	1
18361	19793	1
5662	334	0
30825	40049	1
15227	20254	0
13062	38411	1
29577	52716	0
39973	10757	0
41924	19737	0
12005	51345	1
29857	3110	0
9331	30635	0
15455	11786	1
10016	19516	0
28478	22490	1
48878	11786	1
39280	23803	1
44930	49794	1
52421	13795	0
28124	28780	0
38764	7790	0
49392	20950	0
31990	22053	1
34023	2055	1
51475	12159	0
46813	42760	0
49603	51602	0
27874	37547	0
10100	22681	0
44789	28478	1
1900	3599	0
16844	47661	1
7140	26623	0
4113	39482	1
12996	3237	0
47440	18551	1
34375	45605	0
16	50910	0
15702	34023	1
9755	11003	1
5599	16472	0
49128	992	1
10481	38141	1
12190	45958	1
36485	16844	1
34023	49351	1
50181	50668	0
3355	25867	1
5509	17365	1
15548	17687	1
50	17365	1
10723	43470	1
5413	24556	1
15964	43903	1
1815	40309	0
41435	51089	0
935	18043	0
23026	22214	1
22645	20584	0
29132	5599	1
44346	28303	0
42149	7815	0
9077	49331	1
38136	34102	1
18864	36688	0
40059	47746	0
10583	32718	0
13560	25573	0
4113	46327	1
52919	53265	1
16844	5436	1
16892	38126	1
39453	27315	0
35052	28478	1
27819	45958	1
47673	39112	0
5315	33794	0
43903	49794	1
27350	53663	1
1388	44930	1
716	28308	1
10016	6008	0
26817	27019	1
24942	625	1
4412	34374	0
1815	43903	1
16301	1444	1
37002	15548	1
44759	47980	0
7747	27760	0
23262	9355	0
34023	3974	1
3639	50719	1
52680	8397	0
27347	28478	1
10021	16227	0
10600	18501	0
39799	31356	1
18449	21243	0
33437	50149	0
11003	11778	1
35985	9875	1
20493	35032	0
45433	16844	1
6988	10704	0
42552	53762	0
7069	16167	0
32814	38571	0
39852	45872	0
26267	7757	0
52982	50885	1
13171	52378	1
25169	18536	1
37093	19624	0
207	15019	0
50760	38157	1
57	36028	1
18079	13834	1
22430	18667	0
49128	22828	1
3368	50394	1
28478	35052	1
51605	38126	1
15372	24734	0
25662	29132	1
49882	11747	0
15822	47604	0
19507	8874	0
22267	38861	0
23732	48529	0
20205	14974	1
36976	15938	0
5608	16794	1
35632	26431	0
44131	50154	1
42754	25867	1
43914	3368	1
26799	25169	1
1082	33039	0
28172	44669	0
15438	22608	0
44540	31773	0
26460	47447	0
15242	44533	1
7790	14025	0
4383	37753	0
15320	27352	0
16558	31915	1
2888	30165	1
2821	14190	0
43070	39461	0
47574	34351	0
10510	45894	0
31256	45995	1
28687	34608	0
28478	3765	1
11196	25959	0
716	49128	1
23159	20454	0
4628	433	1
20800	39480	0
9064	45501	1
10220	23026	1
18810	22	1
40011	34780	1
26094	39392	0
40767	40059	1
25051	3174	0
51037	47943	1
27288	40459	1
28714	40430	1
48983	10748	1
2337	39043	1
14410	44098	0
26775	44109	0
26198	34227	1
18031	34023	1
26405	12970	1
51050	1084	0
30710	25000	0
3781	19995	0
6779	4777	0
28504	37853	0
29532	38141	1
7790	27425	1
12190	11003	1
43610	23261	0
47106	15740	0
34863	53953	1
18536	32317	1
16045	45835	0
6394	52125	0
30825	53505	1
9800	32437	0
6987	53924	0
43914	15204	1
28755	11003	1
31356	31290	1
19790	42960	0
1245	50532	0
48239	10170	0
47180	43222	0
43392	52919	1
5579	34023	1
30165	43923	0
53842	44889	0
50181	9918	0
48935	12242	1
8122	38461	1
22926	9514	0
34137	6072	0
27700	17687	1
52477	53807	1
53439	52461	0
25037	14888	1
1885	32739	1
34325	34874	0
13894	45268	0
16654	1815	0
10139	51750	0
12159	14802	0
968	33244	0
17185	28329	0
30830	45618	0
44430	28543	0
36940	19548	0
19034	2867	1
20877	1444	0
34023	25387	1
31184	35675	0
23051	49830	1
46298	29172	0
49511	46538	0
12537	35607	0
3368	26093	1
28893	20088	0
42039	49801	0
48566	7617	1
27112	11639	0
49801	31290	1
53365	30825	1
31413	2869	0
46937	18927	0
42265	41262	1
52144	18835	1
19641	39638	0
39788	1766	0
27264	29607	0
4384	24606	1
4116	18835	1
41993	24279	1
26144	30285	0
50050	10170	1
36824	14572	0
18299	4160	1
50760	51172	1
17523	36688	1
20434	14666	0
43505	34023	1
12421	913	0
31990	16901	1
28300	2049	0
22139	44586	0
51915	16844	1
48935	45958	1
49239	18835	1
28412	14267	0
47124	51728	0
47922	22368	0
12432	1029	1
11003	4469	1
42197	4769	0
47746	10723	1
24860	11649	1
28916	28478	1
42066	27700	1
38919	21640	1
42500	42280	0
36688	26692	1
35985	6938	1
49696	39776	0
40964	9501	0
9642	16844	1
9389	47446	1
20374	11513	0
28254	34864	0
11032	48433	0
50496	44730	0
20572	25601	0
43598	8453	1
30024	25410	1
16654	7131	1
16324	51895	0
51941	23742	1
21664	35189	0
50842	39407	0
42744	46990	1
42908	15868	1
37396	12656	1
29485	28814	1
3368	13650	1
43990	11570	1
33036	5604	0
40340	9502	0
739	38099	0
28817	52317	0
8242	45674	0
6846	22860	1
35283	42869	0
49904	6733	0
50394	17761	0
41535	28121	0
30796	29623	1
16696	29102	0
11302	52889	1
11818	35917	1
51196	38126	1
29136	36916	1
38126	9501	1
11929	41420	0
13557	15430	1
18399	34023	1
16502	35685	1
40340	33931	0
45277	32973	0
32796	42370	0
10636	13504	0
21183	27665	0
29683	33913	0
33166	27258	0
4961	52026	1
24382	24388	0
396	44788	1
46382	10704	0
28102	27665	1
39014	39568	1
16654	35489	1
255	29930	0
11513	6231	1
7774	28494	0
50076	52982	0
53852	22542	0
8917	9848	1
29532	31672	0
20693	15623	1
39480	34927	0
30128	27242	0
43320	22885	1
396	43722	1
10316	34023	1
34991	11157	0
49062	15505	0
23713	40375	0
13834	49201	0
41168	53928	1
10220	11825	1
27871	29625	0
15844	36198	0
25249	13232	0
3077	52335	0
38141	23129	1
48312	34219	1
46530	33699	0
23403	53605	0
25450	12190	1
37415	42055	0
46985	24676	0
5509	7453	1
31619	48715	0
4470	27719	1
38358	5302	0
43595	34348	0
50732	27463	0
3097	50648	0
20189	44424	0
30825	43251	1
52654	40855	1
27566	25445	0
34023	32094	1
30825	38159	1
33799	48319	0
26644	32111	1
40012	3468	1
8744	2282	1
51948	47757	0
30825	16041	1
33653	31827	1
35487	32661	0
2866	41353	1
1087	28478	1
13712	45619	0
23053	53663	1
46913	41521	1
8181	731	1
48598	10799	1
45958	35487	1
9210	2669	0
22630	52846	0
29644	16644	1
18551	39270	0
19464	26198	1
43193	19843	0
31707	31594	0
2860	26321	0
6455	14026	0
52139	39255	1
19485	10751	1
22206	12973	0
22520	35166	0
11251	392	1
38423	41374	1
37199	38126	1
41565	33372	1
9844	52025	0
39712	51822	0
26431	31503	0
50154	746	1
11958	18627	0
28378	5832	1
27403	49551	0
45525	22317	1
19139	22910	0
1481	29444	0
28478	53678	1
25726	11818	0
46720	2366	0
25420	33595	1
2447	37724	0
39977	52139	1
13090	33177	1
14550	39155	1
24493	6694	0
37862	41420	0
53762	16844	1
26869	10291	0
39904	18835	1
25662	11003	1
28478	25928	1
24971	53221	0
8372	34023	1
18835	21058	1
16844	38352	1
10164	30333	1
21641	53248	1
53507	11290	1
10419	25522	0
53982	18062	0
21664	45525	1
25270	10751	1
52814	34023	1
21461	20922	1
39508	23112	0
34295	3297	0
29737	7133	0
36843	16650	0
20139	42822	0
19487	52455	0
26368	8991	0
10553	46538	1
28478	15252	1
2201	48045	0
